n_hid,inp_scaling,rho,leaky,regul,lag,bias_scaling,solver,washout,n_layers,NRMSE_mean,NRMSE_std
8,0.1,0.8,0.1,0.0001,1,,,200,1,8.963191986083984,0.0
8,0.2,0.8,0.1,0.0001,1,,,200,1,0.7041000127792358,0.0
8,0.4,0.8,0.1,0.0001,1,,,200,1,1.1269270181655884,0.0
8,0.6,0.8,0.1,0.0001,1,,,200,1,1.536934494972229,0.0
8,0.8,0.8,0.1,0.0001,1,,,200,1,0.9665128588676452,0.0
8,1.0,0.8,0.1,0.0001,1,,,200,1,16.975671768188477,0.0
16,0.1,0.8,0.1,0.0001,1,,,200,1,7.941360950469971,0.0
16,0.2,0.8,0.1,0.0001,1,,,200,1,3.907849550247192,0.0
16,0.4,0.8,0.1,0.0001,1,,,200,1,4.080543518066406,0.0
16,0.6,0.8,0.1,0.0001,1,,,200,1,1.2438135147094729,0.0
16,0.8,0.8,0.1,0.0001,1,,,200,1,4.211836338043213,0.0
16,1.0,0.8,0.1,0.0001,1,,,200,1,0.8262416124343872,0.0
32,0.1,0.8,0.1,0.0001,1,,,200,1,1.0609744787216189,0.0
32,0.2,0.8,0.1,0.0001,1,,,200,1,0.8765535950660706,0.0
32,0.4,0.8,0.1,0.0001,1,,,200,1,4.971742630004883,0.0
32,0.6,0.8,0.1,0.0001,1,,,200,1,35.84333038330078,0.0
32,0.8,0.8,0.1,0.0001,1,,,200,1,3.7835209369659424,0.0
32,1.0,0.8,0.1,0.0001,1,,,200,1,8.84334945678711,0.0
64,0.1,0.8,0.1,0.0001,1,,,200,1,2.101182699203491,0.0
64,0.2,0.8,0.1,0.0001,1,,,200,1,4.368969917297363,0.0
64,0.4,0.8,0.1,0.0001,1,,,200,1,4.1747260093688965,0.0
64,0.6,0.8,0.1,0.0001,1,,,200,1,4.878739356994629,0.0
64,0.8,0.8,0.1,0.0001,1,,,200,1,1.3578200340270996,0.0
64,1.0,0.8,0.1,0.0001,1,,,200,1,2528.337646484375,0.0
128,0.1,0.8,0.1,0.0001,1,,,200,1,2.733339309692383,0.0
128,0.2,0.8,0.1,0.0001,1,,,200,1,3.816995859146118,0.0
128,0.4,0.8,0.1,0.0001,1,,,200,1,0.9246204495429992,0.0
128,0.6,0.8,0.1,0.0001,1,,,200,1,0.9062889218330384,0.0
128,0.8,0.8,0.1,0.0001,1,,,200,1,5.170594215393066,0.0
128,1.0,0.8,0.1,0.0001,1,,,200,1,75.30936431884766,0.0
256,0.1,0.8,0.1,0.0001,1,,,200,1,0.8923471570014954,0.0
256,0.2,0.8,0.1,0.0001,1,,,200,1,0.7804650664329529,0.0
256,0.4,0.8,0.1,0.0001,1,,,200,1,3.657538652420044,0.0
256,0.6,0.8,0.1,0.0001,1,,,200,1,3.538623094558716,0.0
256,0.8,0.8,0.1,0.0001,1,,,200,1,1.7785193920135498,0.0
256,1.0,0.8,0.1,0.0001,1,,,200,1,11.13075351715088,0.0
4,0.1,0.8,0.1,0.001,1,,,200,1,5.586240291595459,0.0
4,0.2,0.8,0.1,0.001,1,,,200,1,5.61671257019043,0.0
4,0.4,0.8,0.1,0.001,1,,,200,1,10.762045860290527,0.0
4,0.6,0.8,0.1,0.001,1,,,200,1,14.313403129577637,0.0
4,0.8,0.8,0.1,0.001,1,,,200,1,25.11253547668457,0.0
4,1.0,0.8,0.1,0.001,1,,,200,1,43.481788635253906,0.0
8,0.1,0.8,0.1,0.001,1,,,200,1,8.952449798583984,0.0
8,0.2,0.8,0.1,0.001,1,,,200,1,0.6960923671722412,0.0
8,0.4,0.8,0.1,0.001,1,,,200,1,1.1269066333770752,0.0
8,0.6,0.8,0.1,0.001,1,,,200,1,1.5368980169296265,0.0
8,0.8,0.8,0.1,0.001,1,,,200,1,0.9665123224258424,0.0
8,1.0,0.8,0.1,0.001,1,,,200,1,16.974571228027344,0.0
16,0.1,0.8,0.1,0.001,1,,,200,1,7.91921854019165,0.0
16,0.2,0.8,0.1,0.001,1,,,200,1,3.911313772201538,0.0
16,0.4,0.8,0.1,0.001,1,,,200,1,4.079881191253662,0.0
16,0.6,0.8,0.1,0.001,1,,,200,1,1.2438400983810425,0.0
16,0.8,0.8,0.1,0.001,1,,,200,1,4.2118940353393555,0.0
16,1.0,0.8,0.1,0.001,1,,,200,1,0.8262329697608948,0.0
32,0.1,0.8,0.1,0.001,1,,,200,1,1.084160566329956,0.0
32,0.2,0.8,0.1,0.001,1,,,200,1,0.8748659491539001,0.0
32,0.4,0.8,0.1,0.001,1,,,200,1,4.971389293670654,0.0
32,0.6,0.8,0.1,0.001,1,,,200,1,35.821693420410156,0.0
32,0.8,0.8,0.1,0.001,1,,,200,1,3.9061155319213863,0.0
32,1.0,0.8,0.1,0.001,1,,,200,1,8.848180770874023,0.0
64,0.1,0.8,0.1,0.001,1,,,200,1,3.874918222427368,0.0
64,0.2,0.8,0.1,0.001,1,,,200,1,4.286484718322754,0.0
64,0.4,0.8,0.1,0.001,1,,,200,1,4.1727142333984375,0.0
64,0.6,0.8,0.1,0.001,1,,,200,1,3.1175031661987305,0.0
64,0.8,0.8,0.1,0.001,1,,,200,1,1.358447551727295,0.0
64,1.0,0.8,0.1,0.001,1,,,200,1,2520.364990234375,0.0
128,0.1,0.8,0.1,0.001,1,,,200,1,1.0323175191879272,0.0
128,0.2,0.8,0.1,0.001,1,,,200,1,1.8249520063400269,0.0
128,0.4,0.8,0.1,0.001,1,,,200,1,0.8662317991256714,0.0
128,0.6,0.8,0.1,0.001,1,,,200,1,0.8971546292304993,0.0
128,0.8,0.8,0.1,0.001,1,,,200,1,5.105281829833984,0.0
128,1.0,0.8,0.1,0.001,1,,,200,1,75.70287322998047,0.0
256,0.1,0.8,0.1,0.001,1,,,200,1,0.9665310978889464,0.0
256,0.2,0.8,0.1,0.001,1,,,200,1,0.8331732153892517,0.0
256,0.4,0.8,0.1,0.001,1,,,200,1,2.802541971206665,0.0
256,0.6,0.8,0.1,0.001,1,,,200,1,3.081393241882324,0.0
256,0.8,0.8,0.1,0.001,1,,,200,1,3.6333417892456055,0.0
256,1.0,0.8,0.1,0.001,1,,,200,1,6.333051681518555,0.0
4,0.1,0.8,0.1,0.01,1,,,200,1,5.586029052734375,0.0
4,0.2,0.8,0.1,0.01,1,,,200,1,5.61657190322876,0.0
4,0.4,0.8,0.1,0.01,1,,,200,1,10.761825561523438,0.0
4,0.6,0.8,0.1,0.01,1,,,200,1,14.313183784484863,0.0
4,0.8,0.8,0.1,0.01,1,,,200,1,25.11212158203125,0.0
4,1.0,0.8,0.1,0.01,1,,,200,1,43.4810905456543,0.0
8,0.1,0.8,0.1,0.01,1,,,200,1,8.858917236328125,0.0
8,0.2,0.8,0.1,0.01,1,,,200,1,0.7074174880981445,0.0
8,0.4,0.8,0.1,0.01,1,,,200,1,1.1267340183258057,0.0
8,0.6,0.8,0.1,0.01,1,,,200,1,1.5365924835205078,0.0
8,0.8,0.8,0.1,0.01,1,,,200,1,0.9665096998214722,0.0
8,1.0,0.8,0.1,0.01,1,,,200,1,16.966699600219727,0.0
16,0.1,0.8,0.1,0.01,1,,,200,1,7.676015853881836,0.0
16,0.2,0.8,0.1,0.01,1,,,200,1,3.934844970703125,0.0
16,0.4,0.8,0.1,0.01,1,,,200,1,4.074243068695068,0.0
16,0.6,0.8,0.1,0.01,1,,,200,1,1.244091272354126,0.0
16,0.8,0.8,0.1,0.01,1,,,200,1,4.212287902832031,0.0
16,1.0,0.8,0.1,0.01,1,,,200,1,0.8260685205459595,0.0
32,0.1,0.8,0.1,0.01,1,,,200,1,1.3431037664413452,0.0
32,0.2,0.8,0.1,0.01,1,,,200,1,0.8669874668121338,0.0
32,0.4,0.8,0.1,0.01,1,,,200,1,4.953428745269775,0.0
32,0.6,0.8,0.1,0.01,1,,,200,1,35.61236572265625,0.0
32,0.8,0.8,0.1,0.01,1,,,200,1,3.818969964981079,0.0
32,1.0,0.8,0.1,0.01,1,,,200,1,8.855369567871094,0.0
64,0.1,0.8,0.1,0.01,1,,,200,1,5.173335075378418,0.0
64,0.2,0.8,0.1,0.01,1,,,200,1,3.987205266952514,0.0
64,0.4,0.8,0.1,0.01,1,,,200,1,4.083113193511963,0.0
64,0.6,0.8,0.1,0.01,1,,,200,1,3.004939317703247,0.0
64,0.8,0.8,0.1,0.01,1,,,200,1,1.3460644483566284,0.0
64,1.0,0.8,0.1,0.01,1,,,200,1,2408.150390625,0.0
128,0.1,0.8,0.1,0.01,1,,,200,1,0.9691979885101318,0.0
128,0.2,0.8,0.1,0.01,1,,,200,1,1.5594111680984497,0.0
128,0.4,0.8,0.1,0.01,1,,,200,1,1.6797184944152832,0.0
128,0.6,0.8,0.1,0.01,1,,,200,1,0.7126065492630005,0.0
128,0.8,0.8,0.1,0.01,1,,,200,1,3.3395113945007324,0.0
128,1.0,0.8,0.1,0.01,1,,,200,1,71.35033416748047,0.0
256,0.1,0.8,0.1,0.01,1,,,200,1,2.137824773788452,0.0
256,0.2,0.8,0.1,0.01,1,,,200,1,0.867626965045929,0.0
256,0.4,0.8,0.1,0.01,1,,,200,1,1.1675227880477903,0.0
256,0.6,0.8,0.1,0.01,1,,,200,1,2.200392723083496,0.0
256,0.8,0.8,0.1,0.01,1,,,200,1,2.2170536518096924,0.0
256,1.0,0.8,0.1,0.01,1,,,200,1,4.651904106140137,0.0
4,0.1,0.8,0.1,0.1,1,,,200,1,5.583845138549805,0.0
4,0.2,0.8,0.1,0.1,1,,,200,1,5.615203380584717,0.0
4,0.4,0.8,0.1,0.1,1,,,200,1,10.759557723999023,0.0
4,0.6,0.8,0.1,0.1,1,,,200,1,14.310884475708008,0.0
4,0.8,0.8,0.1,0.1,1,,,200,1,25.107980728149418,0.0
4,1.0,0.8,0.1,0.1,1,,,200,1,43.47422790527344,0.0
8,0.1,0.8,0.1,0.1,1,,,200,1,8.052678108215332,0.0
8,0.2,0.8,0.1,0.1,1,,,200,1,0.7081356644630432,0.0
8,0.4,0.8,0.1,0.1,1,,,200,1,1.1254829168319702,0.0
8,0.6,0.8,0.1,0.1,1,,,200,1,1.5337005853652954,0.0
8,0.8,0.8,0.1,0.1,1,,,200,1,0.966480553150177,0.0
8,1.0,0.8,0.1,0.1,1,,,200,1,16.8878173828125,0.0
16,0.1,0.8,0.1,0.1,1,,,200,1,4.608842849731445,0.0
16,0.2,0.8,0.1,0.1,1,,,200,1,3.9958386421203618,0.0
16,0.4,0.8,0.1,0.1,1,,,200,1,4.020383834838867,0.0
16,0.6,0.8,0.1,0.1,1,,,200,1,1.2466057538986206,0.0
16,0.8,0.8,0.1,0.1,1,,,200,1,4.21724796295166,0.0
16,1.0,0.8,0.1,0.1,1,,,200,1,0.8245526552200317,0.0
32,0.1,0.8,0.1,0.1,1,,,200,1,1.2608743906021118,0.0
32,0.2,0.8,0.1,0.1,1,,,200,1,0.87492835521698,0.0
32,0.4,0.8,0.1,0.1,1,,,200,1,4.804571628570557,0.0
32,0.6,0.8,0.1,0.1,1,,,200,1,33.705997467041016,0.0
32,0.8,0.8,0.1,0.1,1,,,200,1,3.7602617740631104,0.0
32,1.0,0.8,0.1,0.1,1,,,200,1,8.945133209228516,0.0
64,0.1,0.8,0.1,0.1,1,,,200,1,2.904249906539917,0.0
64,0.2,0.8,0.1,0.1,1,,,200,1,2.7552475929260254,0.0
64,0.4,0.8,0.1,0.1,1,,,200,1,0.8737441301345825,0.0
64,0.6,0.8,0.1,0.1,1,,,200,1,2.125221014022827,0.0
64,0.8,0.8,0.1,0.1,1,,,200,1,1.0481637716293335,0.0
64,1.0,0.8,0.1,0.1,1,,,200,1,2018.1917724609375,0.0
128,0.1,0.8,0.1,0.1,1,,,200,1,0.742966890335083,0.0
128,0.2,0.8,0.1,0.1,1,,,200,1,3.611286640167236,0.0
128,0.4,0.8,0.1,0.1,1,,,200,1,1.8540972471237185,0.0
128,0.6,0.8,0.1,0.1,1,,,200,1,0.6871449947357178,0.0
128,0.8,0.8,0.1,0.1,1,,,200,1,4.510598182678223,0.0
128,1.0,0.8,0.1,0.1,1,,,200,1,25.268817901611328,0.0
256,0.1,0.8,0.1,0.1,1,,,200,1,0.9220295548439026,0.0
256,0.2,0.8,0.1,0.1,1,,,200,1,0.9762392640113832,0.0
256,0.4,0.8,0.1,0.1,1,,,200,1,2.565407037734986,0.0
256,0.6,0.8,0.1,0.1,1,,,200,1,2.85494327545166,0.0
256,0.8,0.8,0.1,0.1,1,,,200,1,3.1011993885040283,0.0
256,1.0,0.8,0.1,0.1,1,,,200,1,2.0790016651153564,0.0
4,0.1,0.8,0.1,0.5,1,,,200,1,5.57421350479126,0.0
4,0.2,0.8,0.1,0.5,1,,,200,1,5.609118461608887,0.0
4,0.4,0.8,0.1,0.5,1,,,200,1,10.749519348144531,0.0
4,0.6,0.8,0.1,0.5,1,,,200,1,14.300736427307127,0.0
4,0.8,0.8,0.1,0.5,1,,,200,1,25.08961296081543,0.0
4,1.0,0.8,0.1,0.5,1,,,200,1,43.44378662109375,0.0
8,0.1,0.8,0.1,0.5,1,,,200,1,6.1835551261901855,0.0
8,0.2,0.8,0.1,0.5,1,,,200,1,0.7136409878730774,0.0
8,0.4,0.8,0.1,0.5,1,,,200,1,1.123368263244629,0.0
8,0.6,0.8,0.1,0.5,1,,,200,1,1.5209486484527588,0.0
8,0.8,0.8,0.1,0.5,1,,,200,1,0.9663546085357666,0.0
8,1.0,0.8,0.1,0.5,1,,,200,1,16.547466278076172,0.0
16,0.1,0.8,0.1,0.5,1,,,200,1,0.8022117614746094,0.0
16,0.2,0.8,0.1,0.5,1,,,200,1,3.8360249996185303,0.0
16,0.4,0.8,0.1,0.5,1,,,200,1,3.817788362503052,0.0
16,0.6,0.8,0.1,0.5,1,,,200,1,1.2573844194412231,0.0
16,0.8,0.8,0.1,0.5,1,,,200,1,4.252877235412598,0.0
16,1.0,0.8,0.1,0.5,1,,,200,1,0.8155744075775146,0.0
32,0.1,0.8,0.1,0.5,1,,,200,1,2.59368634223938,0.0
32,0.2,0.8,0.1,0.5,1,,,200,1,0.9005990028381348,0.0
32,0.4,0.8,0.1,0.5,1,,,200,1,4.466954231262207,0.0
32,0.6,0.8,0.1,0.5,1,,,200,1,27.38187026977539,0.0
32,0.8,0.8,0.1,0.5,1,,,200,1,3.5275838375091553,0.0
32,1.0,0.8,0.1,0.5,1,,,200,1,9.307781219482422,0.0
64,0.1,0.8,0.1,0.5,1,,,200,1,2.6056551933288574,0.0
64,0.2,0.8,0.1,0.5,1,,,200,1,2.170981168746948,0.0
64,0.4,0.8,0.1,0.5,1,,,200,1,1.8410192728042605,0.0
64,0.6,0.8,0.1,0.5,1,,,200,1,4.119029521942139,0.0
64,0.8,0.8,0.1,0.5,1,,,200,1,15.16883945465088,0.0
64,1.0,0.8,0.1,0.5,1,,,200,1,2195.1533203125,0.0
128,0.1,0.8,0.1,0.5,1,,,200,1,0.728591799736023,0.0
128,0.2,0.8,0.1,0.5,1,,,200,1,3.726096630096435,0.0
128,0.4,0.8,0.1,0.5,1,,,200,1,1.8004601001739502,0.0
128,0.6,0.8,0.1,0.5,1,,,200,1,0.8297435641288757,0.0
128,0.8,0.8,0.1,0.5,1,,,200,1,0.6526167392730713,0.0
128,1.0,0.8,0.1,0.5,1,,,200,1,2.6736042499542236,0.0
256,0.1,0.8,0.1,0.5,1,,,200,1,3.7863926887512207,0.0
256,0.2,0.8,0.1,0.5,1,,,200,1,0.9459092617034912,0.0
256,0.4,0.8,0.1,0.5,1,,,200,1,2.294968605041504,0.0
256,0.6,0.8,0.1,0.5,1,,,200,1,2.973135232925415,0.0
256,0.8,0.8,0.1,0.5,1,,,200,1,7.030350685119629,0.0
256,1.0,0.8,0.1,0.5,1,,,200,1,2.101679563522339,0.0
4,0.1,0.8,0.3,0.0001,1,,,200,1,8.214500427246094,0.0
4,0.2,0.8,0.3,0.0001,1,,,200,1,7.144261837005615,0.0
4,0.4,0.8,0.3,0.0001,1,,,200,1,14.722261428833008,0.0
4,0.6,0.8,0.3,0.0001,1,,,200,1,49.33535385131836,0.0
4,0.8,0.8,0.3,0.0001,1,,,200,1,301.05059814453125,0.0
4,1.0,0.8,0.3,0.0001,1,,,200,1,797.1524658203125,0.0
8,0.1,0.8,0.3,0.0001,1,,,200,1,0.8687868714332581,0.0
8,0.2,0.8,0.3,0.0001,1,,,200,1,1.123855471611023,0.0
8,0.4,0.8,0.3,0.0001,1,,,200,1,1.7991951704025269,0.0
8,0.6,0.8,0.3,0.0001,1,,,200,1,5.564373970031738,0.0
8,0.8,0.8,0.3,0.0001,1,,,200,1,35.549827575683594,0.0
8,1.0,0.8,0.3,0.0001,1,,,200,1,136.46389770507812,0.0
16,0.1,0.8,0.3,0.0001,1,,,200,1,0.5524211525917053,0.0
16,0.2,0.8,0.3,0.0001,1,,,200,1,3.563514471054077,0.0
16,0.4,0.8,0.3,0.0001,1,,,200,1,0.6767078042030334,0.0
16,0.6,0.8,0.3,0.0001,1,,,200,1,0.7456856369972229,0.0
16,0.8,0.8,0.3,0.0001,1,,,200,1,0.9577605128288268,0.0
16,1.0,0.8,0.3,0.0001,1,,,200,1,2.450037956237793,0.0
32,0.1,0.8,0.3,0.0001,1,,,200,1,4.25360631942749,0.0
32,0.2,0.8,0.3,0.0001,1,,,200,1,6.207801342010498,0.0
32,0.4,0.8,0.3,0.0001,1,,,200,1,30.006452560424805,0.0
32,0.6,0.8,0.3,0.0001,1,,,200,1,285.66204833984375,0.0
32,0.8,0.8,0.3,0.0001,1,,,200,1,1493.8658447265625,0.0
32,1.0,0.8,0.3,0.0001,1,,,200,1,43.64287567138672,0.0
64,0.1,0.8,0.3,0.0001,1,,,200,1,0.7636811137199402,0.0
64,0.2,0.8,0.3,0.0001,1,,,200,1,4.701393127441406,0.0
64,0.4,0.8,0.3,0.0001,1,,,200,1,8.060701370239258,0.0
64,0.6,0.8,0.3,0.0001,1,,,200,1,20.084585189819336,0.0
64,0.8,0.8,0.3,0.0001,1,,,200,1,1192.8671875,0.0
64,1.0,0.8,0.3,0.0001,1,,,200,1,79244.984375,0.0
128,0.1,0.8,0.3,0.0001,1,,,200,1,0.760237455368042,0.0
128,0.2,0.8,0.3,0.0001,1,,,200,1,0.7617965340614319,0.0
128,0.4,0.8,0.3,0.0001,1,,,200,1,3.360661029815674,0.0
128,0.6,0.8,0.3,0.0001,1,,,200,1,0.8897488713264465,0.0
128,0.8,0.8,0.3,0.0001,1,,,200,1,95.7138214111328,0.0
128,1.0,0.8,0.3,0.0001,1,,,200,1,1988.3140869140625,0.0
256,0.1,0.8,0.3,0.0001,1,,,200,1,0.7382174134254456,0.0
256,0.2,0.8,0.3,0.0001,1,,,200,1,0.6699107885360718,0.0
256,0.4,0.8,0.3,0.0001,1,,,200,1,0.7715781927108765,0.0
256,0.6,0.8,0.3,0.0001,1,,,200,1,340.37286376953125,0.0
256,0.8,0.8,0.3,0.0001,1,,,200,1,5965.35791015625,0.0
256,1.0,0.8,0.3,0.0001,1,,,200,1,172681.25,0.0
4,0.1,0.8,0.3,0.001,1,,,200,1,8.214452743530273,0.0
4,0.2,0.8,0.3,0.001,1,,,200,1,7.144248008728027,0.0
4,0.4,0.8,0.3,0.001,1,,,200,1,14.722208023071287,0.0
4,0.6,0.8,0.3,0.001,1,,,200,1,49.334964752197266,0.0
4,0.8,0.8,0.3,0.001,1,,,200,1,301.0461120605469,0.0
4,1.0,0.8,0.3,0.001,1,,,200,1,797.1430053710938,0.0
8,0.1,0.8,0.3,0.001,1,,,200,1,0.8688164353370667,0.0
8,0.2,0.8,0.3,0.001,1,,,200,1,1.1238431930541992,0.0
8,0.4,0.8,0.3,0.001,1,,,200,1,1.79027259349823,0.0
8,0.6,0.8,0.3,0.001,1,,,200,1,5.564366817474365,0.0
8,0.8,0.8,0.3,0.001,1,,,200,1,35.54801559448242,0.0
8,1.0,0.8,0.3,0.001,1,,,200,1,136.45419311523438,0.0
16,0.1,0.8,0.3,0.001,1,,,200,1,0.5522546172142029,0.0
16,0.2,0.8,0.3,0.001,1,,,200,1,3.5631539821624756,0.0
16,0.4,0.8,0.3,0.001,1,,,200,1,0.6767057776451111,0.0
16,0.6,0.8,0.3,0.001,1,,,200,1,0.745681881904602,0.0
16,0.8,0.8,0.3,0.001,1,,,200,1,0.957738161087036,0.0
16,1.0,0.8,0.3,0.001,1,,,200,1,2.449932098388672,0.0
32,0.1,0.8,0.3,0.001,1,,,200,1,4.076863765716553,0.0
32,0.2,0.8,0.3,0.001,1,,,200,1,6.17924165725708,0.0
32,0.4,0.8,0.3,0.001,1,,,200,1,29.930997848510746,0.0
32,0.6,0.8,0.3,0.001,1,,,200,1,285.1005554199219,0.0
32,0.8,0.8,0.3,0.001,1,,,200,1,1489.791748046875,0.0
32,1.0,0.8,0.3,0.001,1,,,200,1,43.60335159301758,0.0
64,0.1,0.8,0.3,0.001,1,,,200,1,0.7570666670799255,0.0
64,0.2,0.8,0.3,0.001,1,,,200,1,4.682137966156006,0.0
64,0.4,0.8,0.3,0.001,1,,,200,1,8.050129890441895,0.0
64,0.6,0.8,0.3,0.001,1,,,200,1,19.917152404785156,0.0
64,0.8,0.8,0.3,0.001,1,,,200,1,1099.343505859375,0.0
64,1.0,0.8,0.3,0.001,1,,,200,1,78921.1953125,0.0
128,0.1,0.8,0.3,0.001,1,,,200,1,0.7515459656715393,0.0
128,0.2,0.8,0.3,0.001,1,,,200,1,0.6402567625045776,0.0
128,0.4,0.8,0.3,0.001,1,,,200,1,3.3253345489501953,0.0
128,0.6,0.8,0.3,0.001,1,,,200,1,0.8590947389602661,0.0
128,0.8,0.8,0.3,0.001,1,,,200,1,79.3014144897461,0.0
128,1.0,0.8,0.3,0.001,1,,,200,1,56.21107482910156,0.0
256,0.1,0.8,0.3,0.001,1,,,200,1,0.728314995765686,0.0
256,0.2,0.8,0.3,0.001,1,,,200,1,0.6601362824440002,0.0
256,0.4,0.8,0.3,0.001,1,,,200,1,0.7220444083213806,0.0
256,0.6,0.8,0.3,0.001,1,,,200,1,182.81922912597656,0.0
256,0.8,0.8,0.3,0.001,1,,,200,1,1863.844482421875,0.0
256,1.0,0.8,0.3,0.001,1,,,200,1,79910.1875,0.0
4,0.1,0.8,0.3,0.01,1,,,200,1,8.2138671875,0.0
4,0.2,0.8,0.3,0.01,1,,,200,1,7.144171714782715,0.0
4,0.4,0.8,0.3,0.01,1,,,200,1,14.721724510192873,0.0
4,0.6,0.8,0.3,0.01,1,,,200,1,49.331809997558594,0.0
4,0.8,0.8,0.3,0.01,1,,,200,1,301.0014343261719,0.0
4,1.0,0.8,0.3,0.01,1,,,200,1,797.0401611328125,0.0
8,0.1,0.8,0.3,0.01,1,,,200,1,0.8684478402137756,0.0
8,0.2,0.8,0.3,0.01,1,,,200,1,1.1237317323684692,0.0
8,0.4,0.8,0.3,0.01,1,,,200,1,1.7831639051437378,0.0
8,0.6,0.8,0.3,0.01,1,,,200,1,5.563979148864746,0.0
8,0.8,0.8,0.3,0.01,1,,,200,1,35.53459930419922,0.0
8,1.0,0.8,0.3,0.01,1,,,200,1,136.3808135986328,0.0
16,0.1,0.8,0.3,0.01,1,,,200,1,0.5508646965026855,0.0
16,0.2,0.8,0.3,0.01,1,,,200,1,3.560574769973755,0.0
16,0.4,0.8,0.3,0.01,1,,,200,1,0.6766853928565979,0.0
16,0.6,0.8,0.3,0.01,1,,,200,1,0.7456461787223816,0.0
16,0.8,0.8,0.3,0.01,1,,,200,1,0.95761376619339,0.0
16,1.0,0.8,0.3,0.01,1,,,200,1,2.449214220046997,0.0
32,0.1,0.8,0.3,0.01,1,,,200,1,2.8344202041625977,0.0
32,0.2,0.8,0.3,0.01,1,,,200,1,5.953613758087158,0.0
32,0.4,0.8,0.3,0.01,1,,,200,1,29.05384826660156,0.0
32,0.6,0.8,0.3,0.01,1,,,200,1,280.71722412109375,0.0
32,0.8,0.8,0.3,0.01,1,,,200,1,1457.3721923828125,0.0
32,1.0,0.8,0.3,0.01,1,,,200,1,42.02113723754883,0.0
64,0.1,0.8,0.3,0.01,1,,,200,1,0.7232210636138916,0.0
64,0.2,0.8,0.3,0.01,1,,,200,1,3.408198833465576,0.0
64,0.4,0.8,0.3,0.01,1,,,200,1,8.027350425720215,0.0
64,0.6,0.8,0.3,0.01,1,,,200,1,19.751270294189453,0.0
64,0.8,0.8,0.3,0.01,1,,,200,1,626.1317749023438,0.0
64,1.0,0.8,0.3,0.01,1,,,200,1,76111.5078125,0.0
128,0.1,0.8,0.3,0.01,1,,,200,1,0.7073954343795776,0.0
128,0.2,0.8,0.3,0.01,1,,,200,1,0.6764957904815674,0.0
128,0.4,0.8,0.3,0.01,1,,,200,1,0.6237646341323853,0.0
128,0.6,0.8,0.3,0.01,1,,,200,1,23.870019912719727,0.0
128,0.8,0.8,0.3,0.01,1,,,200,1,5.265683174133301,0.0
128,1.0,0.8,0.3,0.01,1,,,200,1,38.43354034423828,0.0
256,0.1,0.8,0.3,0.01,1,,,200,1,0.7823123335838318,0.0
256,0.2,0.8,0.3,0.01,1,,,200,1,0.6569806337356567,0.0
256,0.4,0.8,0.3,0.01,1,,,200,1,0.6439089179039001,0.0
256,0.6,0.8,0.3,0.01,1,,,200,1,49.24660873413086,0.0
256,0.8,0.8,0.3,0.01,1,,,200,1,822.0924682617188,0.0
256,1.0,0.8,0.3,0.01,1,,,200,1,19034.36328125,0.0
4,0.1,0.8,0.3,0.1,1,,,200,1,8.208192825317383,0.0
4,0.2,0.8,0.3,0.1,1,,,200,1,7.14340877532959,0.0
4,0.4,0.8,0.3,0.1,1,,,200,1,14.716962814331056,0.0
4,0.6,0.8,0.3,0.1,1,,,200,1,49.30037689208984,0.0
4,0.8,0.8,0.3,0.1,1,,,200,1,300.55731201171875,0.0
4,1.0,0.8,0.3,0.1,1,,,200,1,796.0281982421875,0.0
8,0.1,0.8,0.3,0.1,1,,,200,1,0.8653822541236877,0.0
8,0.2,0.8,0.3,0.1,1,,,200,1,1.1226404905319214,0.0
8,0.4,0.8,0.3,0.1,1,,,200,1,1.7953230142593384,0.0
8,0.6,0.8,0.3,0.1,1,,,200,1,5.560593605041504,0.0
8,0.8,0.8,0.3,0.1,1,,,200,1,35.40135192871094,0.0
8,1.0,0.8,0.3,0.1,1,,,200,1,135.6588134765625,0.0
16,0.1,0.8,0.3,0.1,1,,,200,1,0.5502743124961853,0.0
16,0.2,0.8,0.3,0.1,1,,,200,1,3.536128044128418,0.0
16,0.4,0.8,0.3,0.1,1,,,200,1,0.6764827370643616,0.0
16,0.6,0.8,0.3,0.1,1,,,200,1,0.7453238368034363,0.0
16,0.8,0.8,0.3,0.1,1,,,200,1,0.9563478231430054,0.0
16,1.0,0.8,0.3,0.1,1,,,200,1,2.44179368019104,0.0
32,0.1,0.8,0.3,0.1,1,,,200,1,3.0289487838745117,0.0
32,0.2,0.8,0.3,0.1,1,,,200,1,4.680978298187256,0.0
32,0.4,0.8,0.3,0.1,1,,,200,1,4.727092266082764,0.0
32,0.6,0.8,0.3,0.1,1,,,200,1,241.11138916015625,0.0
32,0.8,0.8,0.3,0.1,1,,,200,1,1169.3421630859375,0.0
32,1.0,0.8,0.3,0.1,1,,,200,1,37.042911529541016,0.0
64,0.1,0.8,0.3,0.1,1,,,200,1,0.7235330939292908,0.0
64,0.2,0.8,0.3,0.1,1,,,200,1,3.2969260215759277,0.0
64,0.4,0.8,0.3,0.1,1,,,200,1,7.486392974853516,0.0
64,0.6,0.8,0.3,0.1,1,,,200,1,18.04409408569336,0.0
64,0.8,0.8,0.3,0.1,1,,,200,1,5.361372947692871,0.0
64,1.0,0.8,0.3,0.1,1,,,200,1,52249.578125,0.0
128,0.1,0.8,0.3,0.1,1,,,200,1,0.6928592324256897,0.0
