n_hid,inp_scaling,rho,leaky,regul,lag,bias_scaling,solver,washout,n_layers,NRMSE_mean,NRMSE_std
750,0.11,0.9,0.715,2e-06,1,,,200,3,4482.86767578125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,51.729793548583984,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1305.081787109375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,100.2737045288086,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,582.4500122070312,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,13.104364395141602,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,34.284915924072266,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,113.27767181396484,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,160.30484008789062,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,245.166259765625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,40667.2890625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1728.7613525390625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1114.5096435546875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,10011.728515625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,279.8322448730469,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4107.8349609375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,88.23297119140625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,176475.171875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,29.34294891357422,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,8624.005859375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1696.4764404296875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,755.5935668945312,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,16519.62890625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,321.25946044921875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,29070.8671875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,13760.2099609375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,408.6757507324219,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,6100.23828125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,51424.828125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,160.53086853027344,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,18629.90625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3403.940185546875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,97.77352142333984,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,613.7338256835938,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,63.61519241333008,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,13977.3779296875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,138.8861541748047,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4004.191162109375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1765.223388671875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,205.1168212890625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,130.06781005859375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,223.3575134277344,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,12817.0927734375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,41.30013275146485,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,297.9258117675781,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,7368.689453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1449.6380615234375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,36350.6875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,952.7445678710938,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,35.973182678222656,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,6598.3427734375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,69.45932006835938,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,220.26876831054688,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1542.7093505859375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,83.6714859008789,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,49.10240936279297,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,7623.32861328125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,111.11006927490234,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,285.0347595214844,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,590.5729370117188,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,129.25189208984375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,337.5046081542969,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,999.7342529296876,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1318.1778564453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,497.174560546875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3944.78759765625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4068.277587890625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,54.52839279174805,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,808.7305908203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,139.654541015625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,14365.6826171875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,67.78690338134766,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,52.02901077270508,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,36.2004280090332,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,13.644826889038086,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,162.32730102539062,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,23.35918235778809,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4902.05810546875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,990.9273681640624,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2785.989501953125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,55369.671875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,5290.72607421875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1550.8228759765625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,100.96935272216795,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,17492.5078125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,574.3573608398438,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,80.51144409179688,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3928.115966796875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,240.7581787109375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,57.16925430297851,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,23.071014404296875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3607.34912109375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,110.32918548583984,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,717.6983032226562,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,251.74899291992188,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,47.40989303588867,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,81.12619018554688,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,10383.736328125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,5673.3837890625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,661.5712890625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,144.47413635253906,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,218.17623901367188,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,116677.875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,7904.72216796875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,345.4880065917969,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,186.75027465820312,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,124.38324737548828,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,250.1305694580078,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1038.6541748046875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,15303.439453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1737.4471435546875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,713.3094482421875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1277.6466064453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,29.720985412597656,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,61.23046875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,14432.314453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,70.81714630126953,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,110.59265899658205,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,22.14373016357422,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,30344.02734375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1366.572998046875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1344.0582275390625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1969.5164794921875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,33.50017547607422,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,184.6851348876953,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,124.87793731689452,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,81.1683578491211,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1609.7825927734375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,894.4557495117188,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2598.149658203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,42.02101135253906,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3093.774169921875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4094.79736328125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,277.18939208984375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,6584.380859375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,52.88570785522461,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1701.4189453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,92.19219970703124,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1558.4981689453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3801.528076171875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,585.0989990234375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,104.06754302978516,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,42.93217849731445,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2121.15478515625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1566.8311767578125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,349.7091369628906,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,994.8779907226562,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1146.875244140625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1176.6436767578125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,285.5313720703125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,41.209590911865234,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,269.72882080078125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,184.6363220214844,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,401.17425537109375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,151.03866577148438,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,69.03402709960938,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,24912.763671875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,985.9505615234376,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1153.015625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4336.52587890625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,129.0892791748047,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,548.813232421875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,573.39794921875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,61.87894058227539,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,111.74349975585938,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2461.406005859375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,55.38776779174805,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,19948.96484375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,461.898681640625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1903.2728271484375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,57.23778533935547,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,258.31170654296875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2302.099365234375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4817.30517578125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,232.34201049804688,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,478.8588562011719,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,104.89386749267578,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,155.39002990722656,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,50.8785285949707,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,126.40348815917967,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,6459.6220703125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,574.8638916015625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1906.3651123046875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,159.34580993652344,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,98.6020278930664,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,221.6681671142578,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,48.49045181274414,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,55.37434005737305,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,714.5689086914062,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,224.7288818359375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,499.54547119140625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2002.993408203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,333.3077697753906,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,326.2780456542969,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,118.08577728271484,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2683.84326171875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1897.7923583984375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,354.0801696777344,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,12096.419921875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,42.49869155883789,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,112.61160278320312,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,453.6056213378906,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,185.0013885498047,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,248.16354370117188,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,59.59666442871094,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,354.3944091796875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,237.1450958251953,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,978.0880737304688,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1609.9161376953125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4742.93408203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4164.5146484375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,502.5162658691406,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,34.910247802734375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,260.8994140625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,176.2538299560547,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,69.78803253173828,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,26371.53515625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,58.8903694152832,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,185.9494781494141,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2528.899658203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1022.1348266601562,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1092.532958984375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,5408.7802734375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,105.03543090820312,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,223.0620880126953,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1988.97216796875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,52.96376037597656,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4482.5244140625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,866.895263671875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,430.6638488769531,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,660.6795654296875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,810.1333618164062,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,70.60272216796875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,31.048015594482425,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,66984.40625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,195.84860229492188,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,195.9793243408203,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,202.37939453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,725.1327514648438,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,357.3536376953125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,67.44024658203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,389.04681396484375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2619.665283203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,50.79533386230469,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,5216.359375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1509.59228515625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,35.89271545410156,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,429.2594299316406,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4220.95361328125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,345.5803527832031,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,180.02549743652344,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,75.02640533447266,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3386.867431640625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,39.660614013671875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,867.4671630859375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,204.281982421875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,257.9168701171875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,449.3075256347656,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2385.79296875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,689.3020629882812,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2785.975830078125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4191.20458984375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,153.99270629882812,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,87.45397186279297,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,885.4031372070312,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,34.642940521240234,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,36.90740203857422,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2665.231201171875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,7187.82373046875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,219.80340576171875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,16154.689453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1046.6195068359375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,252.98106384277344,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,351.4108581542969,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,21.98042678833008,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2035.2259521484375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,57.33863830566406,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,11925.267578125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,36223.26953125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3916.53857421875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2827.53125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4185.18603515625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,835.728515625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,686.2498779296875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,124799.3359375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,128.02964782714844,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3394.1875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,318.79296875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,241.5977020263672,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,42.27522277832031,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2046.421142578125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,9366.6923828125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2153.65283203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,93.08721160888672,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,289.34588623046875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,120.44336700439452,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,103.5190200805664,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,94.47164154052734,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1352.9122314453125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,18582.95703125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,5310.86865234375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,73.464599609375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,5001.822265625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,5942.94384765625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,112.03900146484376,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3773.100341796875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,49.73383712768555,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,79.99299621582031,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,605.0599975585938,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,266.0332946777344,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,11090.7333984375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,51.97555923461914,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,25930.794921875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,196.59176635742188,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,238.6460418701172,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,178.59942626953125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,69.1115951538086,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,9204.5732421875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,117.06725311279295,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4616.34130859375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,481.0997619628906,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4421.74169921875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,23.559892654418945,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,6896.96240234375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,376.1329956054687,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,443.3631286621094,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2399.16943359375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,116.85784912109376,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,2990.517578125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,315.130615234375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,372.7985534667969,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1028.2606201171875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,40.92827224731445,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,6730.7900390625,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,278.0512390136719,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,14307.1982421875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,27.892742156982425,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,1364.148193359375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,57.49895858764648,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,757.9653930664062,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,82.2050552368164,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,21.56490135192871,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,163.00155639648438,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,308.9541320800781,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,539.330810546875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,157.70196533203125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,4493.72412109375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,5874.6484375,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,105.65325164794922,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,535.5917358398438,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,3303.44580078125,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,815.3042602539062,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,102.93125915527344,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,51.642723083496094,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,6320.38232421875,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,921.5484008789062,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,43.879512786865234,0.0
750,0.11,0.9,0.715,2e-06,1,,,200,3,484.0779113769531,0.0
